level,trim_-6.0,trim_-5.0,trim_-4.0,trim_-3.5,trim_-3.0,trim_-2.5,trim_-2.0,trim_-1.5,trim_-1.0,trim_-0.5,trim_0.0,trim_0.5,trim_1.0,trim_1.5,trim_2.0
2.37,-168.22,-141.48,-113,-99,-85,-71,-57,-43,-29,-14,0,14,28,42,57
2.38,-168.28,-141.52,-113,-99,-85,-71,-57,-43,-29,-14,0,14,28,42,57
2.39,-168.34,-141.56,-113,-99,-85,-71,-57,-43,-29,-14,0,14,28,42,57
2.4,-168.4,-141.6,-113,-99,-85,-71,-57,-43,-29,-14,0,14,28,42,57
2.41,-168.46,-141.64,-113,-99,-85,-71,-57,-43,-29,-14,0,14,28,42,57
2.42,-168.52,-141.68,-113,-99,-85,-71,-57,-43,-29,-14,0,14,28,42,57
2.43,-168.58,-141.72,-113,-99,-85,-71,-57,-43,-29,-14,0,14,28,42,57
2.44,-168.64,-141.76,-113,-99,-85,-71,-57,-43,-29,-14,0,14,28,42,57
2.45,-168.7,-141.8,-113,-99,-85,-71,-57,-43,-29,-14,0,14,28,42,57
2.46,-168.76,-141.84,-113,-99,-85,-71,-57,-43,-29,-14,0,14,28,42,57
2.47,-168.82,-141.88,-113,-99,-85,-71,-57,-43,-29,-14,0,14,28,42,57
2.48,-168.88,-141.92,-113,-99,-85,-71,-57,-43,-29,-14,0,14,28,42,57
2.49,-168.94,-141.96,-113,-99,-85,-71,-57,-43,-29,-14,0,14,28,42,57
2.5,-169,-142,-113,-99,-85,-71,-57,-43,-29,-14,0,14,28,42,57
2.51,-169.02,-142,-113,-99,-85,-71,-57,-43,-29,-14,0,14,28,42,57
2.52,-169.04,-142,-113,-99,-85,-71,-57,-43,-29,-14,0,14,28,42,57
2.53,-169.06,-142,-113,-99,-85,-71,-57,-43,-29,-14,0,14,28,42,57
2.54,-169.08,-142,-113,-99,-85,-71,-57,-43,-29,-14,0,14,28,42,57
2.55,-169.1,-142,-113,-99,-85,-71,-57,-43,-29,-14,0,14,28,42,57
2.56,-169.12,-142,-113,-99,-85,-71,-57,-43,-29,-14,0,14,28,42,57
2.57,-169.14,-142,-113,-99,-85,-71,-57,-43,-29,-14,0,14,28,42,57
2.58,-169.16,-142,-113,-99,-85,-71,-57,-43,-29,-14,0,14,28,42,57
2.59,-169.18,-142,-113,-99,-85,-71,-57,-43,-29,-14,0,14,28,42,57
2.6,-169.2,-142,-113,-99,-85,-71,-57,-43,-29,-14,0,14,28,42,57
2.61,-169.22,-142,-113,-99,-85,-71,-57,-43,-29,-14,0,14,28,42,57
2.62,-169.24,-142,-113,-99,-85,-71,-57,-43,-29,-14,0,14,28,42,57
2.63,-169.26,-142,-113,-99,-85,-71,-57,-43,-29,-14,0,14,28,42,57
2.64,-169.28,-142,-113,-99,-85,-71,-57,-43,-29,-14,0,14,28,42,57
2.65,-169.3,-142,-113,-99,-85,-71,-57,-43,-29,-14,0,14,28,42,57
2.66,-169.32,-142,-113,-99,-85,-71,-57,-43,-29,-14,0,14,28,42,57
2.67,-169.34,-142,-113,-99,-85,-71,-57,-43,-29,-14,0,14,28,42,57
2.68,-169.36,-142,-113,-99,-85,-71,-57,-43,-29,-14,0,14,28,42,57
2.69,-169.38,-142,-113,-99,-85,-71,-57,-43,-29,-14,0,14,28,42,57
2.7,-169.4,-142,-113,-99,-85,-71,-57,-43,-29,-14,0,14,28,42,57
2.71,-169.42,-142,-113,-99,-85,-71,-57,-43,-29,-14,0,14,28,42,57
2.72,-169.44,-142,-113,-99,-85,-71,-57,-43,-29,-14,0,14,28,42,57
2.73,-169.46,-142,-113,-99,-85,-71,-57,-43,-29,-14,0,14,28,42,57
2.74,-169.48,-142,-113,-99,-85,-71,-57,-43,-29,-14,0,14,28,42,57
2.75,-169.5,-142,-113,-99,-85,-71,-57,-43,-29,-14,0,14,28,42,57
2.76,-169.52,-142,-113,-99,-85,-71,-57,-43,-29,-14,0,14,28,42,57
2.77,-169.54,-142,-113,-99,-85,-71,-57,-43,-29,-14,0,14,28,42,57
2.78,-169.56,-142,-113,-99,-85,-71,-57,-43,-29,-14,0,14,28,42,57
2.79,-169.58,-142,-113,-99,-85,-71,-57,-43,-29,-14,0,14,28,42,57
2.8,-169.6,-142,-113,-99,-85,-71,-57,-43,-29,-14,0,14,28,42,57
2.81,-169.62,-142,-113,-99,-85,-71,-57,-43,-29,-14,0,14,28,42,57
2.82,-169.64,-142,-113,-99,-85,-71,-57,-43,-29,-14,0,14,28,42,57
2.83,-169.66,-142,-113,-99,-85,-71,-57,-43,-29,-14,0,14,28,42,57
2.84,-169.68,-142,-113,-99,-85,-71,-57,-43,-29,-14,0,14,28,42,57
2.85,-169.7,-142,-113,-99,-85,-71,-57,-43,-29,-14,0,14,28,42,57
2.86,-169.72,-142,-113,-99,-85,-71,-57,-43,-29,-14,0,14,28,42,57
2.87,-169.74,-142,-113,-99,-85,-71,-57,-43,-29,-14,0,14,28,42,57
2.88,-169.76,-142,-113,-99,-85,-71,-57,-43,-29,-14,0,14,28,42,57
2.89,-169.78,-142,-113,-99,-85,-71,-57,-43,-29,-14,0,14,28,42,57
2.9,-169.8,-142,-113,-99,-85,-71,-57,-43,-29,-14,0,14,28,42,57
2.91,-169.82,-142,-113,-99,-85,-71,-57,-43,-29,-14,0,14,28,42,57
2.92,-169.84,-142,-113,-99,-85,-71,-57,-43,-29,-14,0,14,28,42,57
2.93,-169.86,-142,-113,-99,-85,-71,-57,-43,-29,-14,0,14,28,42,57
2.94,-169.88,-142,-113,-99,-85,-71,-57,-43,-29,-14,0,14,28,42,57
2.95,-169.9,-142,-113,-99,-85,-71,-57,-43,-29,-14,0,14,28,42,57
2.96,-169.92,-142,-113,-99,-85,-71,-57,-43,-29,-14,0,14,28,42,57
2.97,-169.94,-142,-113,-99,-85,-71,-57,-43,-29,-14,0,14,28,42,57
2.98,-169.96,-142,-113,-99,-85,-71,-57,-43,-29,-14,0,14,28,42,57
2.99,-169.98,-142,-113,-99,-85,-71,-57,-43,-29,-14,0,14,28,42,57
3,-170,-142,-113,-99,-85,-71,-57,-43,-29,-14,0,14,28,42,57
3.01,-170.02,-142,-113.02,-99.02,-85.02,-71.02,-57,-43,-29,-14,0,14,28,42,57
3.02,-170.04,-142,-113.04,-99.04,-85.04,-71.04,-57,-43,-29,-14,0,14,28,42,57
3.03,-170.06,-142,-113.06,-99.06,-85.06,-71.06,-57,-43,-29,-14,0,14,28,42,57
3.04,-170.08,-142,-113.08,-99.08,-85.08,-71.08,-57,-43,-29,-14,0,14,28,42,57
3.05,-170.1,-142,-113.1,-99.1,-85.1,-71.1,-57,-43,-29,-14,0,14,28,42,57
3.06,-170.12,-142,-113.12,-99.12,-85.12,-71.12,-57,-43,-29,-14,0,14,28,42,57
3.07,-170.14,-142,-113.14,-99.14,-85.14,-71.14,-57,-43,-29,-14,0,14,28,42,57
3.08,-170.16,-142,-113.16,-99.16,-85.16,-71.16,-57,-43,-29,-14,0,14,28,42,57
3.09,-170.18,-142,-113.18,-99.18,-85.18,-71.18,-57,-43,-29,-14,0,14,28,42,57
3.1,-170.2,-142,-113.2,-99.2,-85.2,-71.2,-57,-43,-29,-14,0,14,28,42,57
3.11,-170.22,-142,-113.22,-99.22,-85.22,-71.22,-57,-43,-29,-14,0,14,28,42,57
3.12,-170.24,-142,-113.24,-99.24,-85.24,-71.24,-57,-43,-29,-14,0,14,28,42,57
3.13,-170.26,-142,-113.26,-99.26,-85.26,-71.26,-57,-43,-29,-14,0,14,28,42,57
3.14,-170.28,-142,-113.28,-99.28,-85.28,-71.28,-57,-43,-29,-14,0,14,28,42,57
3.15,-170.3,-142,-113.3,-99.3,-85.3,-71.3,-57,-43,-29,-14,0,14,28,42,57
3.16,-170.32,-142,-113.32,-99.32,-85.32,-71.32,-57,-43,-29,-14,0,14,28,42,57
3.17,-170.34,-142,-113.34,-99.34,-85.34,-71.34,-57,-43,-29,-14,0,14,28,42,57
3.18,-170.36,-142,-113.36,-99.36,-85.36,-71.36,-57,-43,-29,-14,0,14,28,42,57
3.19,-170.38,-142,-113.38,-99.38,-85.38,-71.38,-57,-43,-29,-14,0,14,28,42,57
3.2,-170.4,-142,-113.4,-99.4,-85.4,-71.4,-57,-43,-29,-14,0,14,28,42,57
3.21,-170.42,-142,-113.42,-99.42,-85.42,-71.42,-57,-43,-29,-14,0,14,28,42,57
3.22,-170.44,-142,-113.44,-99.44,-85.44,-71.44,-57,-43,-29,-14,0,14,28,42,57
3.23,-170.46,-142,-113.46,-99.46,-85.46,-71.46,-57,-43,-29,-14,0,14,28,42,57
3.24,-170.48,-142,-113.48,-99.48,-85.48,-71.48,-57,-43,-29,-14,0,14,28,42,57
3.25,-170.5,-142,-113.5,-99.5,-85.5,-71.5,-57,-43,-29,-14,0,14,28,42,57
3.26,-170.52,-142,-113.52,-99.52,-85.52,-71.52,-57,-43,-29,-14,0,14,28,42,57
3.27,-170.54,-142,-113.54,-99.54,-85.54,-71.54,-57,-43,-29,-14,0,14,28,42,57
3.28,-170.56,-142,-113.56,-99.56,-85.56,-71.56,-57,-43,-29,-14,0,14,28,42,57
3.29,-170.58,-142,-113.58,-99.58,-85.58,-71.58,-57,-43,-29,-14,0,14,28,42,57
3.3,-170.6,-142,-113.6,-99.6,-85.6,-71.6,-57,-43,-29,-14,0,14,28,42,57
3.31,-170.62,-142,-113.62,-99.62,-85.62,-71.62,-57,-43,-29,-14,0,14,28,42,57
3.32,-170.64,-142,-113.64,-99.64,-85.64,-71.64,-57,-43,-29,-14,0,14,28,42,57
3.33,-170.66,-142,-113.66,-99.66,-85.66,-71.66,-57,-43,-29,-14,0,14,28,42,57
3.34,-170.68,-142,-113.68,-99.68,-85.68,-71.68,-57,-43,-29,-14,0,14,28,42,57
3.35,-170.7,-142,-113.7,-99.7,-85.7,-71.7,-57,-43,-29,-14,0,14,28,42,57
3.36,-170.72,-142,-113.72,-99.72,-85.72,-71.72,-57,-43,-29,-14,0,14,28,42,57
3.37,-170.74,-142,-113.74,-99.74,-85.74,-71.74,-57,-43,-29,-14,0,14,28,42,57
3.38,-170.76,-142,-113.76,-99.76,-85.76,-71.76,-57,-43,-29,-14,0,14,28,42,57
3.39,-170.78,-142,-113.78,-99.78,-85.78,-71.78,-57,-43,-29,-14,0,14,28,42,57
3.4,-170.8,-142,-113.8,-99.8,-85.8,-71.8,-57,-43,-29,-14,0,14,28,42,57
3.41,-170.82,-142,-113.82,-99.82,-85.82,-71.82,-57,-43,-29,-14,0,14,28,42,57
3.42,-170.84,-142,-113.84,-99.84,-85.84,-71.84,-57,-43,-29,-14,0,14,28,42,57
3.43,-170.86,-142,-113.86,-99.86,-85.86,-71.86,-57,-43,-29,-14,0,14,28,42,57
3.44,-170.88,-142,-113.88,-99.88,-85.88,-71.88,-57,-43,-29,-14,0,14,28,42,57
3.45,-170.9,-142,-113.9,-99.9,-85.9,-71.9,-57,-43,-29,-14,0,14,28,42,57
3.46,-170.92,-142,-113.92,-99.92,-85.92,-71.92,-57,-43,-29,-14,0,14,28,42,57
3.47,-170.94,-142,-113.94,-99.94,-85.94,-71.94,-57,-43,-29,-14,0,14,28,42,57
3.48,-170.96,-142,-113.96,-99.96,-85.96,-71.96,-57,-43,-29,-14,0,14,28,42,57
3.49,-170.98,-142,-113.98,-99.98,-85.98,-71.98,-57,-43,-29,-14,0,14,28,42,57
3.5,-171,-142,-114,-100,-86,-72,-57,-43,-29,-14,0,14,28,42,57
3.51,-171.04,-142.02,-114.04,-100.02,-86,-72,-57,-43,-29,-14,0,14,28,42,57
3.52,-171.08,-142.04,-114.08,-100.04,-86,-72,-57,-43,-29,-14,0,14,28,42,57
3.53,-171.12,-142.06,-114.12,-100.06,-86,-72,-57,-43,-29,-14,0,14,28,42,57
3.54,-171.16,-142.08,-114.16,-100.08,-86,-72,-57,-43,-29,-14,0,14,28,42,57
3.55,-171.2,-142.1,-114.2,-100.1,-86,-72,-57,-43,-29,-14,0,14,28,42,57
3.56,-171.24,-142.12,-114.24,-100.12,-86,-72,-57,-43,-29,-14,0,14,28,42,57
3.57,-171.28,-142.14,-114.28,-100.14,-86,-72,-57,-43,-29,-14,0,14,28,42,57
3.58,-171.32,-142.16,-114.32,-100.16,-86,-72,-57,-43,-29,-14,0,14,28,42,57
3.59,-171.36,-142.18,-114.36,-100.18,-86,-72,-57,-43,-29,-14,0,14,28,42,57
3.6,-171.4,-142.2,-114.4,-100.2,-86,-72,-57,-43,-29,-14,0,14,28,42,57
3.61,-171.44,-142.22,-114.44,-100.22,-86,-72,-57,-43,-29,-14,0,14,28,42,57
3.62,-171.48,-142.24,-114.48,-100.24,-86,-72,-57,-43,-29,-14,0,14,28,42,57
3.63,-171.52,-142.26,-114.52,-100.26,-86,-72,-57,-43,-29,-14,0,14,28,42,57
3.64,-171.56,-142.28,-114.56,-100.28,-86,-72,-57,-43,-29,-14,0,14,28,42,57
3.65,-171.6,-142.3,-114.6,-100.3,-86,-72,-57,-43,-29,-14,0,14,28,42,57
3.66,-171.64,-142.32,-114.64,-100.32,-86,-72,-57,-43,-29,-14,0,14,28,42,57
3.67,-171.68,-142.34,-114.68,-100.34,-86,-72,-57,-43,-29,-14,0,14,28,42,57
3.68,-171.72,-142.36,-114.72,-100.36,-86,-72,-57,-43,-29,-14,0,14,28,42,57
3.69,-171.76,-142.38,-114.76,-100.38,-86,-72,-57,-43,-29,-14,0,14,28,42,57
3.7,-171.8,-142.4,-114.8,-100.4,-86,-72,-57,-43,-29,-14,0,14,28,42,57
3.71,-171.84,-142.42,-114.84,-100.42,-86,-72,-57,-43,-29,-14,0,14,28,42,57
3.72,-171.88,-142.44,-114.88,-100.44,-86,-72,-57,-43,-29,-14,0,14,28,42,57
3.73,-171.92,-142.46,-114.92,-100.46,-86,-72,-57,-43,-29,-14,0,14,28,42,57
3.74,-171.96,-142.48,-114.96,-100.48,-86,-72,-57,-43,-29,-14,0,14,28,42,57
3.75,-172,-142.5,-115,-100.5,-86,-72,-57,-43,-29,-14,0,14,28,42,57
3.76,-172.04,-142.52,-115.04,-100.52,-86,-72,-57,-43,-29,-14,0,14,28,42,57
3.77,-172.08,-142.54,-115.08,-100.54,-86,-72,-57,-43,-29,-14,0,14,28,42,57
3.78,-172.12,-142.56,-115.12,-100.56,-86,-72,-57,-43,-29,-14,0,14,28,42,57
3.79,-172.16,-142.58,-115.16,-100.58,-86,-72,-57,-43,-29,-14,0,14,28,42,57
3.8,-172.2,-142.6,-115.2,-100.6,-86,-72,-57,-43,-29,-14,0,14,28,42,57
3.81,-172.24,-142.62,-115.24,-100.62,-86,-72,-57,-43,-29,-14,0,14,28,42,57
3.82,-172.28,-142.64,-115.28,-100.64,-86,-72,-57,-43,-29,-14,0,14,28,42,57
3.83,-172.32,-142.66,-115.32,-100.66,-86,-72,-57,-43,-29,-14,0,14,28,42,57
3.84,-172.36,-142.68,-115.36,-100.68,-86,-72,-57,-43,-29,-14,0,14,28,42,57
3.85,-172.4,-142.7,-115.4,-100.7,-86,-72,-57,-43,-29,-14,0,14,28,42,57
3.86,-172.44,-142.72,-115.44,-100.72,-86,-72,-57,-43,-29,-14,0,14,28,42,57
3.87,-172.48,-142.74,-115.48,-100.74,-86,-72,-57,-43,-29,-14,0,14,28,42,57
3.88,-172.52,-142.76,-115.52,-100.76,-86,-72,-57,-43,-29,-14,0,14,28,42,57
3.89,-172.56,-142.78,-115.56,-100.78,-86,-72,-57,-43,-29,-14,0,14,28,42,57
3.9,-172.6,-142.8,-115.6,-100.8,-86,-72,-57,-43,-29,-14,0,14,28,42,57
3.91,-172.64,-142.82,-115.64,-100.82,-86,-72,-57,-43,-29,-14,0,14,28,42,57
3.92,-172.68,-142.84,-115.68,-100.84,-86,-72,-57,-43,-29,-14,0,14,28,42,57
3.93,-172.72,-142.86,-115.72,-100.86,-86,-72,-57,-43,-29,-14,0,14,28,42,57
3.94,-172.76,-142.88,-115.76,-100.88,-86,-72,-57,-43,-29,-14,0,14,28,42,57
3.95,-172.8,-142.9,-115.8,-100.9,-86,-72,-57,-43,-29,-14,0,14,28,42,57
3.96,-172.84,-142.92,-115.84,-100.92,-86,-72,-57,-43,-29,-14,0,14,28,42,57
3.97,-172.88,-142.94,-115.88,-100.94,-86,-72,-57,-43,-29,-14,0,14,28,42,57
3.98,-172.92,-142.96,-115.92,-100.96,-86,-72,-57,-43,-29,-14,0,14,28,42,57
3.99,-172.96,-142.98,-115.96,-100.98,-86,-72,-57,-43,-29,-14,0,14,28,42,57
4,-173,-143,-116,-101,-86,-72,-57,-43,-29,-14,0,14,28,42,57
4.01,-172.98,-143.04,-116,-101.02,-86.02,-72,-57.02,-43.02,-29,-14,0,14,28,42,57
4.02,-172.96,-143.08,-116,-101.04,-86.04,-72,-57.04,-43.04,-29,-14,0,14,28,42,57
4.03,-172.94,-143.12,-116,-101.06,-86.06,-72,-57.06,-43.06,-29,-14,0,14,28,42,57
4.04,-172.92,-143.16,-116,-101.08,-86.08,-72,-57.08,-43.08,-29,-14,0,14,28,42,57
4.05,-172.9,-143.2,-116,-101.1,-86.1,-72,-57.1,-43.1,-29,-14,0,14,28,42,57
4.06,-172.88,-143.24,-116,-101.12,-86.12,-72,-57.12,-43.12,-29,-14,0,14,28,42,57
4.07,-172.86,-143.28,-116,-101.14,-86.14,-72,-57.14,-43.14,-29,-14,0,14,28,42,57
4.08,-172.84,-143.32,-116,-101.16,-86.16,-72,-57.16,-43.16,-29,-14,0,14,28,42,57
4.09,-172.82,-143.36,-116,-101.18,-86.18,-72,-57.18,-43.18,-29,-14,0,14,28,42,57
4.1,-172.8,-143.4,-116,-101.2,-86.2,-72,-57.2,-43.2,-29,-14,0,14,28,42,57
4.11,-172.78,-143.44,-116,-101.22,-86.22,-72,-57.22,-43.22,-29,-14,0,14,28,42,57
4.12,-172.76,-143.48,-116,-101.24,-86.24,-72,-57.24,-43.24,-29,-14,0,14,28,42,57
4.13,-172.74,-143.52,-116,-101.26,-86.26,-72,-57.26,-43.26,-29,-14,0,14,28,42,57
4.14,-172.72,-143.56,-116,-101.28,-86.28,-72,-57.28,-43.28,-29,-14,0,14,28,42,57
4.15,-172.7,-143.6,-116,-101.3,-86.3,-72,-57.3,-43.3,-29,-14,0,14,28,42,57
4.16,-172.68,-143.64,-116,-101.32,-86.32,-72,-57.32,-43.32,-29,-14,0,14,28,42,57
4.17,-172.66,-143.68,-116,-101.34,-86.34,-72,-57.34,-43.34,-29,-14,0,14,28,42,57
4.18,-172.64,-143.72,-116,-101.36,-86.36,-72,-57.36,-43.36,-29,-14,0,14,28,42,57
4.19,-172.62,-143.76,-116,-101.38,-86.38,-72,-57.38,-43.38,-29,-14,0,14,28,42,57
4.2,-172.6,-143.8,-116,-101.4,-86.4,-72,-57.4,-43.4,-29,-14,0,14,28,42,57
4.21,-172.58,-143.84,-116,-101.42,-86.42,-72,-57.42,-43.42,-29,-14,0,14,28,42,57
4.22,-172.56,-143.88,-116,-101.44,-86.44,-72,-57.44,-43.44,-29,-14,0,14,28,42,57
4.23,-172.54,-143.92,-116,-101.46,-86.46,-72,-57.46,-43.46,-29,-14,0,14,28,42,57
4.24,-172.52,-143.96,-116,-101.48,-86.48,-72,-57.48,-43.48,-29,-14,0,14,28,42,57
4.25,-172.5,-144,-116,-101.5,-86.5,-72,-57.5,-43.5,-29,-14,0,14,28,42,57
4.26,-172.48,-144.04,-116,-101.52,-86.52,-72,-57.52,-43.52,-29,-14,0,14,28,42,57
4.27,-172.46,-144.08,-116,-101.54,-86.54,-72,-57.54,-43.54,-29,-14,0,14,28,42,57
4.28,-172.44,-144.12,-116,-101.56,-86.56,-72,-57.56,-43.56,-29,-14,0,14,28,42,57
4.29,-172.42,-144.16,-116,-101.58,-86.58,-72,-57.58,-43.58,-29,-14,0,14,28,42,57
4.3,-172.4,-144.2,-116,-101.6,-86.6,-72,-57.6,-43.6,-29,-14,0,14,28,42,57
4.31,-172.38,-144.24,-116,-101.62,-86.62,-72,-57.62,-43.62,-29,-14,0,14,28,42,57
4.32,-172.36,-144.28,-116,-101.64,-86.64,-72,-57.64,-43.64,-29,-14,0,14,28,42,57
4.33,-172.34,-144.32,-116,-101.66,-86.66,-72,-57.66,-43.66,-29,-14,0,14,28,42,57
4.34,-172.32,-144.36,-116,-101.68,-86.68,-72,-57.68,-43.68,-29,-14,0,14,28,42,57
4.35,-172.3,-144.4,-116,-101.7,-86.7,-72,-57.7,-43.7,-29,-14,0,14,28,42,57
4.36,-172.28,-144.44,-116,-101.72,-86.72,-72,-57.72,-43.72,-29,-14,0,14,28,42,57
4.37,-172.26,-144.48,-116,-101.74,-86.74,-72,-57.74,-43.74,-29,-14,0,14,28,42,57
4.38,-172.24,-144.52,-116,-101.76,-86.76,-72,-57.76,-43.76,-29,-14,0,14,28,42,57
4.39,-172.22,-144.56,-116,-101.78,-86.78,-72,-57.78,-43.78,-29,-14,0,14,28,42,57
4.4,-172.2,-144.6,-116,-101.8,-86.8,-72,-57.8,-43.8,-29,-14,0,14,28,42,57
4.41,-172.18,-144.64,-116,-101.82,-86.82,-72,-57.82,-43.82,-29,-14,0,14,28,42,57
4.42,-172.16,-144.68,-116,-101.84,-86.84,-72,-57.84,-43.84,-29,-14,0,14,28,42,57
4.43,-172.14,-144.72,-116,-101.86,-86.86,-72,-57.86,-43.86,-29,-14,0,14,28,42,57
4.44,-172.12,-144.76,-116,-101.88,-86.88,-72,-57.88,-43.88,-29,-14,0,14,28,42,57
4.45,-172.1,-144.8,-116,-101.9,-86.9,-72,-57.9,-43.9,-29,-14,0,14,28,42,57
4.46,-172.08,-144.84,-116,-101.92,-86.92,-72,-57.92,-43.92,-29,-14,0,14,28,42,57
4.47,-172.06,-144.88,-116,-101.94,-86.94,-72,-57.94,-43.94,-29,-14,0,14,28,42,57
4.48,-172.04,-144.92,-116,-101.96,-86.96,-72,-57.96,-43.96,-29,-14,0,14,28,42,57
4.49,-172.02,-144.96,-116,-101.98,-86.98,-72,-57.98,-43.98,-29,-14,0,14,28,42,57
4.5,-172,-145,-116,-102,-87,-72,-58,-44,-29,-14,0,14,28,42,57
4.51,-172.04,-145,-116,-102,-87,-72,-58,-44,-29,-14,0,14,28,42,57
4.52,-172.08,-145,-116,-102,-87,-72,-58,-44,-29,-14,0,14,28,42,57
4.53,-172.12,-145,-116,-102,-87,-72,-58,-44,-29,-14,0,14,28,42,57
4.54,-172.16,-145,-116,-102,-87,-72,-58,-44,-29,-14,0,14,28,42,57
4.55,-172.2,-145,-116,-102,-87,-72,-58,-44,-29,-14,0,14,28,42,57
4.56,-172.24,-145,-116,-102,-87,-72,-58,-44,-29,-14,0,14,28,42,57
4.57,-172.28,-145,-116,-102,-87,-72,-58,-44,-29,-14,0,14,28,42,57
4.58,-172.32,-145,-116,-102,-87,-72,-58,-44,-29,-14,0,14,28,42,57
4.59,-172.36,-145,-116,-102,-87,-72,-58,-44,-29,-14,0,14,28,42,57
4.6,-172.4,-145,-116,-102,-87,-72,-58,-44,-29,-14,0,14,28,42,57
4.61,-172.44,-145,-116,-102,-87,-72,-58,-44,-29,-14,0,14,28,42,57
4.62,-172.48,-145,-116,-102,-87,-72,-58,-44,-29,-14,0,14,28,42,57
4.63,-172.52,-145,-116,-102,-87,-72,-58,-44,-29,-14,0,14,28,42,57
4.64,-172.56,-145,-116,-102,-87,-72,-58,-44,-29,-14,0,14,28,42,57
4.65,-172.6,-145,-116,-102,-87,-72,-58,-44,-29,-14,0,14,28,42,57
4.66,-172.64,-145,-116,-102,-87,-72,-58,-44,-29,-14,0,14,28,42,57
4.67,-172.68,-145,-116,-102,-87,-72,-58,-44,-29,-14,0,14,28,42,57
4.68,-172.72,-145,-116,-102,-87,-72,-58,-44,-29,-14,0,14,28,42,57
4.69,-172.76,-145,-116,-102,-87,-72,-58,-44,-29,-14,0,14,28,42,57
4.7,-172.8,-145,-116,-102,-87,-72,-58,-44,-29,-14,0,14,28,42,57
4.71,-172.84,-145,-116,-102,-87,-72,-58,-44,-29,-14,0,14,28,42,57
4.72,-172.88,-145,-116,-102,-87,-72,-58,-44,-29,-14,0,14,28,42,57
4.73,-172.92,-145,-116,-102,-87,-72,-58,-44,-29,-14,0,14,28,42,57
4.74,-172.96,-145,-116,-102,-87,-72,-58,-44,-29,-14,0,14,28,42,57
4.75,-173,-145,-116,-102,-87,-72,-58,-44,-29,-14,0,14,28,42,57
4.76,-173.04,-145,-116,-102,-87,-72,-58,-44,-29,-14,0,14,28,42,57
4.77,-173.08,-145,-116,-102,-87,-72,-58,-44,-29,-14,0,14,28,42,57
4.78,-173.12,-145,-116,-102,-87,-72,-58,-44,-29,-14,0,14,28,42,57
4.79,-173.16,-145,-116,-102,-87,-72,-58,-44,-29,-14,0,14,28,42,57
4.8,-173.2,-145,-116,-102,-87,-72,-58,-44,-29,-14,0,14,28,42,57
4.81,-173.24,-145,-116,-102,-87,-72,-58,-44,-29,-14,0,14,28,42,57
4.82,-173.28,-145,-116,-102,-87,-72,-58,-44,-29,-14,0,14,28,42,57
4.83,-173.32,-145,-116,-102,-87,-72,-58,-44,-29,-14,0,14,28,42,57
4.84,-173.36,-145,-116,-102,-87,-72,-58,-44,-29,-14,0,14,28,42,57
4.85,-173.4,-145,-116,-102,-87,-72,-58,-44,-29,-14,0,14,28,42,57
4.86,-173.44,-145,-116,-102,-87,-72,-58,-44,-29,-14,0,14,28,42,57
4.87,-173.48,-145,-116,-102,-87,-72,-58,-44,-29,-14,0,14,28,42,57
4.88,-173.52,-145,-116,-102,-87,-72,-58,-44,-29,-14,0,14,28,42,57
4.89,-173.56,-145,-116,-102,-87,-72,-58,-44,-29,-14,0,14,28,42,57
4.9,-173.6,-145,-116,-102,-87,-72,-58,-44,-29,-14,0,14,28,42,57
4.91,-173.64,-145,-116,-102,-87,-72,-58,-44,-29,-14,0,14,28,42,57
4.92,-173.68,-145,-116,-102,-87,-72,-58,-44,-29,-14,0,14,28,42,57
4.93,-173.72,-145,-116,-102,-87,-72,-58,-44,-29,-14,0,14,28,42,57
4.94,-173.76,-145,-116,-102,-87,-72,-58,-44,-29,-14,0,14,28,42,57
4.95,-173.8,-145,-116,-102,-87,-72,-58,-44,-29,-14,0,14,28,42,57
4.96,-173.84,-145,-116,-102,-87,-72,-58,-44,-29,-14,0,14,28,42,57
4.97,-173.88,-145,-116,-102,-87,-72,-58,-44,-29,-14,0,14,28,42,57
4.98,-173.92,-145,-116,-102,-87,-72,-58,-44,-29,-14,0,14,28,42,57
4.99,-173.96,-145,-116,-102,-87,-72,-58,-44,-29,-14,0,14,28,42,57
5,-174,-145,-116,-102,-87,-72,-58,-44,-29,-14,0,14,28,42,57
5.01,-174.02,-145,-116,-102,-87,-72,-58,-44,-29,-14,0,14,28,42,57
5.02,-174.04,-145,-116,-102,-87,-72,-58,-44,-29,-14,0,14,28,42,57
5.03,-174.06,-145,-116,-102,-87,-72,-58,-44,-29,-14,0,14,28,42,57
5.04,-174.08,-145,-116,-102,-87,-72,-58,-44,-29,-14,0,14,28,42,57
5.05,-174.1,-145,-116,-102,-87,-72,-58,-44,-29,-14,0,14,28,42,57
5.06,-174.12,-145,-116,-102,-87,-72,-58,-44,-29,-14,0,14,28,42,57
5.07,-174.14,-145,-116,-102,-87,-72,-58,-44,-29,-14,0,14,28,42,57
5.08,-174.16,-145,-116,-102,-87,-72,-58,-44,-29,-14,0,14,28,42,57
5.09,-174.18,-145,-116,-102,-87,-72,-58,-44,-29,-14,0,14,28,42,57
5.1,-174.2,-145,-116,-102,-87,-72,-58,-44,-29,-14,0,14,28,42,57
5.11,-174.22,-145,-116,-102,-87,-72,-58,-44,-29,-14,0,14,28,42,57
5.12,-174.24,-145,-116,-102,-87,-72,-58,-44,-29,-14,0,14,28,42,57
